bill/BillInvoiceId,lineItem/UsageAccountId,lineItem/Region,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/UsageAmount,lineItem/UsageUnit,lineItem/UnblendedCost,resourceId,tags/Product,tags/Environment
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-28T21:00:00,2025-10-28T22:00:00,ElasticLoadBalancing,LoadBalancerUsage,HealthCheck,735.84,Hrs,21.9473,alb-0000007a,DataPlatform,prod
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-19T18:00:00,2025-10-19T19:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,DataTransfer,1136.29,GB,118.8578,nat-0000007b,InternalTools,prod
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-08T18:00:00,2025-10-08T19:00:00,AmazonEBS,EBS:VolumeUsage.io2,CreateVolume,3638.64,GB-Mo,347.4325,vol-0000007c,Search,dev
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-27T23:00:00,2025-10-28T00:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,367.34,Hrs,76.0262,db-0000007d,Search,staging
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-29T02:00:00,2025-10-29T03:00:00,AmazonS3,TimedStorage-ByteHrs,PutObject,1778.93,GB-Mo,42.1201,bucket-0000007e,InternalTools,prod
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-25T09:00:00,2025-10-25T10:00:00,AmazonEC2,BoxUsage:t3.medium,RunInstances,509.37,Hrs,22.9411,i-0000007f,MarketingSite,prod
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-14T17:00:00,2025-10-14T18:00:00,AmazonEBS,EBS:VolumeUsage.io2,CreateVolume,1816.83,GB-Mo,192.9103,vol-00000080,Search,prod
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-13T07:00:00,2025-10-13T08:00:00,AmazonEC2,BoxUsage:t3.medium,RunInstances,487.13,Hrs,17.9067,i-00000081,InternalTools,dev
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-20T13:00:00,2025-10-20T14:00:00,AmazonRDS,RDS:StorageUsage,CreateDBInstance,640.76,Hrs,152.9086,db-00000082,MarketingSite,prod
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-30T10:00:00,2025-10-30T11:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,711.83,Hrs,164.1883,db-00000083,DataPlatform,dev
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-03T04:00:00,2025-10-03T05:00:00,ElasticLoadBalancing,LCUs,HealthCheck,491.05,LCU-Hrs,4.3848,alb-00000084,Search,prod
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-16T16:00:00,2025-10-16T17:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,498.34,Hrs,88.272,db-00000085,MarketingSite,prod
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-04T12:00:00,2025-10-04T13:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,354.47,Hrs,58.5337,db-00000086,MarketingSite,staging
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-20T07:00:00,2025-10-20T08:00:00,AmazonEBS,EBS:VolumeUsage.gp3,CreateVolume,2560.09,GB-Mo,242.0592,vol-00000087,Checkout,dev
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-26T14:00:00,2025-10-26T15:00:00,AmazonS3,Requests-Tier1,GetObject,235395.0,Requests,108.3429,bucket-00000088,Checkout,dev
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-21T05:00:00,2025-10-21T06:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,178.82,Hrs,40.1467,db-00000089,MarketingSite,dev
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-13T19:00:00,2025-10-13T20:00:00,AmazonVPC,NatGateway-Hours,DataTransfer,78.91,Hrs,4.0198,nat-0000008a,InternalTools,dev
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-25T12:00:00,2025-10-25T13:00:00,AmazonS3,TimedStorage-ByteHrs,GetObject,3633.17,GB-Mo,81.0341,bucket-0000008b,DataPlatform,dev
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-13T18:00:00,2025-10-13T19:00:00,ElasticLoadBalancing,LoadBalancerUsage,LoadBalancing,17.14,Hrs,0.3744,alb-0000008c,Search,dev
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-05T04:00:00,2025-10-05T05:00:00,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,120.51,Hrs,5.4337,i-0000008d,InternalTools,prod
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-16T17:00:00,2025-10-16T18:00:00,AmazonS3,Requests-Tier1,GetObject,1193120.0,Requests,478.1286,bucket-0000008e,InternalTools,prod
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-12T15:00:00,2025-10-12T16:00:00,ElasticLoadBalancing,LCUs,HealthCheck,559.09,LCU-Hrs,3.7127,alb-0000008f,MarketingSite,dev
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-18T11:00:00,2025-10-18T12:00:00,ElasticLoadBalancing,LCUs,HealthCheck,186.48,LCU-Hrs,1.2123,alb-00000090,Checkout,dev
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-10T01:00:00,2025-10-10T02:00:00,AmazonS3,TimedStorage-ByteHrs,GetObject,326.86,GB-Mo,7.7278,bucket-00000091,DataPlatform,dev
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-18T15:00:00,2025-10-18T16:00:00,AmazonEC2,BoxUsage:c5.xlarge,StopInstances,74.26,Hrs,2.6701,i-00000092,InternalTools,staging
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-25T16:00:00,2025-10-25T17:00:00,AmazonS3,TimedStorage-ByteHrs,GetObject,3975.19,GB-Mo,70.6207,bucket-00000093,MarketingSite,prod
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-23T08:00:00,2025-10-23T09:00:00,AmazonS3,TimedStorage-ByteHrs,GetObject,2049.58,GB-Mo,37.3326,bucket-00000094,InternalTools,dev
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-23T01:00:00,2025-10-23T02:00:00,ElasticLoadBalancing,LoadBalancerUsage,HealthCheck,198.8,Hrs,5.9525,alb-00000095,MarketingSite,prod
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-27T18:00:00,2025-10-27T19:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,163.76,Hrs,26.2951,db-00000096,Checkout,dev
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-20T10:00:00,2025-10-20T11:00:00,AmazonVPC,NatGateway-Hours,DataTransfer,678.65,Hrs,31.4641,nat-00000097,InternalTools,dev
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-14T05:00:00,2025-10-14T06:00:00,ElasticLoadBalancing,LCUs,HealthCheck,340.92,LCU-Hrs,2.7042,alb-00000098,Search,dev
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-04T04:00:00,2025-10-04T05:00:00,AmazonS3,Requests-Tier1,PutObject,613489.0,Requests,230.6316,bucket-00000099,MarketingSite,dev
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-29T16:00:00,2025-10-29T17:00:00,AmazonS3,Requests-Tier1,PutObject,264229.0,Requests,119.2278,bucket-0000009a,MarketingSite,prod
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-17T18:00:00,2025-10-17T19:00:00,AmazonEC2,BoxUsage:t3.medium,RunInstances,477.45,Hrs,17.7734,i-0000009b,DataPlatform,prod
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-11T19:00:00,2025-10-11T20:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,276.3,Hrs,61.0634,db-0000009c,InternalTools,staging
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-20T01:00:00,2025-10-20T02:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,88.93,Hrs,15.8118,db-0000009d,Search,dev
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-21T12:00:00,2025-10-21T13:00:00,ElasticLoadBalancing,LoadBalancerUsage,HealthCheck,360.32,Hrs,9.0735,alb-0000009e,InternalTools,prod
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-04T07:00:00,2025-10-04T08:00:00,AmazonS3,TimedStorage-ByteHrs,GetObject,510.84,GB-Mo,8.2582,bucket-0000009f,InternalTools,staging
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-17T02:00:00,2025-10-17T03:00:00,ElasticLoadBalancing,LCUs,HealthCheck,589.26,LCU-Hrs,4.5432,alb-000000a0,Search,staging
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-01T00:00:00,2025-10-01T01:00:00,AmazonEC2,BoxUsage:t3.medium,RunInstances,195.76,Hrs,7.9012,i-000000a1,MarketingSite,prod
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-15T17:00:00,2025-10-15T18:00:00,AmazonEBS,EBS:VolumeUsage.io2,CreateVolume,538.49,GB-Mo,54.3787,vol-000000a2,MarketingSite,dev
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-10T10:00:00,2025-10-10T11:00:00,AmazonVPC,NatGateway-Hours,CreateNatGateway,535.11,Hrs,20.7315,nat-000000a3,MarketingSite,prod
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-16T21:00:00,2025-10-16T22:00:00,AmazonS3,Requests-Tier1,PutObject,1179796.0,Requests,523.9438,bucket-000000a4,DataPlatform,dev
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-27T17:00:00,2025-10-27T18:00:00,ElasticLoadBalancing,LoadBalancerUsage,LoadBalancing,608.62,Hrs,14.9025,alb-000000a5,Search,staging
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-19T21:00:00,2025-10-19T22:00:00,ElasticLoadBalancing,LoadBalancerUsage,HealthCheck,209.51,Hrs,5.2449,alb-000000a6,DataPlatform,staging
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-02T12:00:00,2025-10-02T13:00:00,AmazonEC2,BoxUsage:m5.large,StopInstances,352.97,Hrs,13.6095,i-000000a7,Checkout,staging
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-04T08:00:00,2025-10-04T09:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,CreateNatGateway,2563.68,GB,188.7159,nat-000000a8,InternalTools,prod
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-17T03:00:00,2025-10-17T04:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,97.28,Hrs,19.6668,db-000000a9,Checkout,staging
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-20T06:00:00,2025-10-20T07:00:00,ElasticLoadBalancing,LoadBalancerUsage,HealthCheck,583.62,Hrs,17.1128,alb-000000aa,MarketingSite,staging
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-21T05:00:00,2025-10-21T06:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,661.26,Hrs,124.1628,db-000000ab,MarketingSite,dev
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-13T23:00:00,2025-10-14T00:00:00,AmazonEBS,EBS:VolumeUsage.gp3,AttachVolume,4675.97,GB-Mo,418.9091,vol-000000ac,InternalTools,dev
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-18T05:00:00,2025-10-18T06:00:00,ElasticLoadBalancing,LCUs,HealthCheck,527.97,LCU-Hrs,3.5126,alb-000000ad,Checkout,prod
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-05T17:00:00,2025-10-05T18:00:00,AmazonEC2,BoxUsage:c5.xlarge,StopInstances,354.45,Hrs,11.9833,i-000000ae,Checkout,prod
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-02T06:00:00,2025-10-02T07:00:00,AmazonEC2,BoxUsage:t3.medium,RunInstances,528.82,Hrs,23.5757,i-000000af,Search,staging
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-04T07:00:00,2025-10-04T08:00:00,ElasticLoadBalancing,LoadBalancerUsage,LoadBalancing,405.46,Hrs,9.5948,alb-000000b0,Checkout,staging
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-12T01:00:00,2025-10-12T02:00:00,AmazonVPC,NatGateway-Hours,DataTransfer,305.49,Hrs,12.172,nat-000000b1,Checkout,staging
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-28T08:00:00,2025-10-28T09:00:00,AmazonEBS,EBS:VolumeUsage.gp3,CreateVolume,3434.72,GB-Mo,294.8982,vol-000000b2,MarketingSite,prod
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-11T09:00:00,2025-10-11T10:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,DataTransfer,4935.32,GB,409.5642,nat-000000b3,Checkout,staging
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-21T15:00:00,2025-10-21T16:00:00,AmazonEC2,BoxUsage:t3.medium,RunInstances,222.0,Hrs,8.4418,i-000000b4,Checkout,staging
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-18T18:00:00,2025-10-18T19:00:00,AmazonEC2,BoxUsage:m5.large,StopInstances,432.8,Hrs,19.4005,i-000000b5,Search,prod
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-04T10:00:00,2025-10-04T11:00:00,AmazonEBS,EBS:VolumeUsage.io2,AttachVolume,4198.78,GB-Mo,449.7545,vol-000000b6,MarketingSite,prod
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-02T06:00:00,2025-10-02T07:00:00,ElasticLoadBalancing,LoadBalancerUsage,HealthCheck,621.22,Hrs,16.5021,alb-000000b7,Search,dev
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-04T11:00:00,2025-10-04T12:00:00,AmazonEBS,EBS:VolumeUsage.gp3,AttachVolume,3389.08,GB-Mo,369.2742,vol-000000b8,InternalTools,prod
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-28T15:00:00,2025-10-28T16:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,333.73,Hrs,68.5697,db-000000b9,MarketingSite,staging
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-18T13:00:00,2025-10-18T14:00:00,AmazonEC2,BoxUsage:c5.xlarge,StopInstances,104.47,Hrs,4.362,i-000000ba,MarketingSite,prod
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-15T19:00:00,2025-10-15T20:00:00,AmazonEBS,EBS:VolumeUsage.io2,AttachVolume,3479.52,GB-Mo,361.327,vol-000000bb,Checkout,dev
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-29T02:00:00,2025-10-29T03:00:00,AmazonS3,TimedStorage-ByteHrs,GetObject,4033.59,GB-Mo,81.6096,bucket-000000bc,InternalTools,prod
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-11T08:00:00,2025-10-11T09:00:00,ElasticLoadBalancing,LCUs,HealthCheck,705.41,LCU-Hrs,6.0384,alb-000000bd,MarketingSite,staging
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-19T21:00:00,2025-10-19T22:00:00,AmazonVPC,NatGateway-Hours,CreateNatGateway,120.24,Hrs,6.1981,nat-000000be,DataPlatform,prod
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-01T20:00:00,2025-10-01T21:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,79.97,Hrs,15.8531,db-000000bf,MarketingSite,dev
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-12T15:00:00,2025-10-12T16:00:00,AmazonEBS,EBS:VolumeUsage.gp3,AttachVolume,1919.65,GB-Mo,156.1724,vol-000000c0,Search,staging
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-03T16:00:00,2025-10-03T17:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,156.44,Hrs,26.793,db-000000c1,Search,prod
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-16T06:00:00,2025-10-16T07:00:00,AmazonEBS,EBS:VolumeUsage.gp3,AttachVolume,4940.51,GB-Mo,463.5444,vol-000000c2,MarketingSite,prod
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-16T18:00:00,2025-10-16T19:00:00,ElasticLoadBalancing,LoadBalancerUsage,HealthCheck,704.26,Hrs,17.6783,alb-000000c3,Checkout,staging
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-08T04:00:00,2025-10-08T05:00:00,ElasticLoadBalancing,LCUs,LoadBalancing,558.15,LCU-Hrs,5.2627,alb-000000c4,InternalTools,dev
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-03T14:00:00,2025-10-03T15:00:00,AmazonVPC,NatGateway-Hours,CreateNatGateway,697.7,Hrs,35.4881,nat-000000c5,Search,staging
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-24T12:00:00,2025-10-24T13:00:00,AmazonRDS,RDS:StorageUsage,CreateDBInstance,137.56,Hrs,22.1211,db-000000c6,MarketingSite,dev
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-02T17:00:00,2025-10-02T18:00:00,ElasticLoadBalancing,LoadBalancerUsage,HealthCheck,690.1,Hrs,14.0374,alb-000000c7,DataPlatform,staging
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-23T16:00:00,2025-10-23T17:00:00,ElasticLoadBalancing,LCUs,HealthCheck,310.93,LCU-Hrs,2.37,alb-000000c8,MarketingSite,dev
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-04T17:00:00,2025-10-04T18:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,173.16,Hrs,41.178,db-000000c9,MarketingSite,prod
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-22T15:00:00,2025-10-22T16:00:00,ElasticLoadBalancing,LCUs,LoadBalancing,110.3,LCU-Hrs,1.0429,alb-000000ca,DataPlatform,dev
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-12T10:00:00,2025-10-12T11:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,556.73,Hrs,105.5706,db-000000cb,MarketingSite,dev
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-06T21:00:00,2025-10-06T22:00:00,ElasticLoadBalancing,LoadBalancerUsage,HealthCheck,137.92,Hrs,3.6486,alb-000000cc,MarketingSite,prod
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-21T06:00:00,2025-10-21T07:00:00,AmazonS3,TimedStorage-ByteHrs,GetObject,3237.55,GB-Mo,67.0687,bucket-000000cd,Checkout,staging
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-09T14:00:00,2025-10-09T15:00:00,AmazonS3,TimedStorage-ByteHrs,PutObject,1458.06,GB-Mo,24.9897,bucket-000000ce,Checkout,prod
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-04T07:00:00,2025-10-04T08:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,CreateNatGateway,948.39,GB,98.354,nat-000000cf,DataPlatform,prod
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-03T00:00:00,2025-10-03T01:00:00,ElasticLoadBalancing,LoadBalancerUsage,HealthCheck,235.86,Hrs,6.3357,alb-000000d0,Checkout,staging
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-23T17:00:00,2025-10-23T18:00:00,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,715.0,Hrs,27.8988,i-000000d1,DataPlatform,dev
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-01T11:00:00,2025-10-01T12:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,CreateNatGateway,4287.04,GB,419.4529,nat-000000d2,InternalTools,prod
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-22T15:00:00,2025-10-22T16:00:00,AmazonEC2,BoxUsage:t3.medium,StopInstances,62.64,Hrs,2.4763,i-000000d3,Checkout,prod
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-21T11:00:00,2025-10-21T12:00:00,ElasticLoadBalancing,LoadBalancerUsage,LoadBalancing,412.41,Hrs,11.8749,alb-000000d4,MarketingSite,staging
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-22T18:00:00,2025-10-22T19:00:00,AmazonVPC,NatGateway-Hours,DataTransfer,737.77,Hrs,36.634,nat-000000d5,InternalTools,prod
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-23T23:00:00,2025-10-24T00:00:00,ElasticLoadBalancing,LCUs,HealthCheck,319.04,LCU-Hrs,2.1894,alb-000000d6,MarketingSite,dev
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-23T11:00:00,2025-10-23T12:00:00,AmazonS3,Requests-Tier1,PutObject,144234.0,Requests,54.8686,bucket-000000d7,MarketingSite,staging
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-01T08:00:00,2025-10-01T09:00:00,AmazonRDS,RDS:StorageUsage,CreateDBInstance,145.47,Hrs,27.3584,db-000000d8,Search,dev
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-04T17:00:00,2025-10-04T18:00:00,AmazonS3,Requests-Tier1,PutObject,954542.0,Requests,424.0165,bucket-000000d9,DataPlatform,prod
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-30T05:00:00,2025-10-30T06:00:00,ElasticLoadBalancing,LCUs,HealthCheck,227.94,LCU-Hrs,1.5829,alb-000000da,DataPlatform,staging
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-26T18:00:00,2025-10-26T19:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,122.92,Hrs,20.4734,db-000000db,Search,prod
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-06T10:00:00,2025-10-06T11:00:00,AmazonEC2,BoxUsage:m5.large,StopInstances,376.38,Hrs,14.3446,i-000000dc,MarketingSite,dev
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-16T21:00:00,2025-10-16T22:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,47.89,Hrs,11.4836,db-000000dd,Search,staging
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-11T12:00:00,2025-10-11T13:00:00,AmazonS3,Requests-Tier1,PutObject,978761.0,Requests,362.5727,bucket-000000de,MarketingSite,prod
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-08T02:00:00,2025-10-08T03:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,CreateNatGateway,612.65,GB,60.8072,nat-000000df,DataPlatform,staging
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-18T18:00:00,2025-10-18T19:00:00,ElasticLoadBalancing,LoadBalancerUsage,LoadBalancing,276.07,Hrs,7.1889,alb-000000e0,Checkout,dev
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-16T13:00:00,2025-10-16T14:00:00,AmazonEC2,BoxUsage:m5.large,RunInstances,56.63,Hrs,2.345,i-000000e1,Checkout,dev
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-25T03:00:00,2025-10-25T04:00:00,AmazonEC2,BoxUsage:c5.xlarge,StopInstances,227.22,Hrs,7.7198,i-000000e2,DataPlatform,staging
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-07T09:00:00,2025-10-07T10:00:00,AmazonEC2,BoxUsage:c5.xlarge,StopInstances,220.32,Hrs,10.2976,i-000000e3,InternalTools,prod
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-19T06:00:00,2025-10-19T07:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,167.58,Hrs,30.5171,db-000000e4,InternalTools,staging
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-29T11:00:00,2025-10-29T12:00:00,ElasticLoadBalancing,LCUs,LoadBalancing,717.43,LCU-Hrs,4.9284,alb-000000e5,DataPlatform,staging
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-04T00:00:00,2025-10-04T01:00:00,AmazonEBS,EBS:VolumeUsage.gp3,CreateVolume,4170.45,GB-Mo,359.9999,vol-000000e6,MarketingSite,staging
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-23T04:00:00,2025-10-23T05:00:00,AmazonS3,TimedStorage-ByteHrs,GetObject,1883.16,GB-Mo,32.6624,bucket-000000e7,Checkout,prod
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-30T10:00:00,2025-10-30T11:00:00,AmazonEBS,EBS:VolumeUsage.io2,AttachVolume,240.4,GB-Mo,25.3764,vol-000000e8,InternalTools,staging
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-16T13:00:00,2025-10-16T14:00:00,ElasticLoadBalancing,LCUs,HealthCheck,569.96,LCU-Hrs,3.7367,alb-000000e9,MarketingSite,dev
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-02T17:00:00,2025-10-02T18:00:00,AmazonEC2,BoxUsage:c5.xlarge,StopInstances,710.95,Hrs,23.4057,i-000000ea,Checkout,staging
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-03T14:00:00,2025-10-03T15:00:00,AmazonS3,TimedStorage-ByteHrs,GetObject,836.01,GB-Mo,14.996,bucket-000000eb,Checkout,prod
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-10T09:00:00,2025-10-10T10:00:00,ElasticLoadBalancing,LoadBalancerUsage,LoadBalancing,431.07,Hrs,9.3874,alb-000000ec,Checkout,staging
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-02T01:00:00,2025-10-02T02:00:00,AmazonS3,Requests-Tier1,PutObject,81056.0,Requests,33.6317,bucket-000000ed,DataPlatform,dev
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-03T11:00:00,2025-10-03T12:00:00,AmazonVPC,NatGateway-Hours,CreateNatGateway,348.67,Hrs,18.1156,nat-000000ee,DataPlatform,prod
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-04T04:00:00,2025-10-04T05:00:00,ElasticLoadBalancing,LCUs,HealthCheck,386.07,LCU-Hrs,2.9214,alb-000000ef,Search,staging
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-03T11:00:00,2025-10-03T12:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,416.91,Hrs,99.7409,db-000000f0,Search,staging
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-09T16:00:00,2025-10-09T17:00:00,AmazonEC2,BoxUsage:m5.large,StopInstances,387.99,Hrs,18.1558,i-000000f1,Search,dev
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-15T12:00:00,2025-10-15T13:00:00,AmazonEBS,EBS:VolumeUsage.io2,CreateVolume,138.07,GB-Mo,12.5753,vol-000000f2,Search,prod
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-01T05:00:00,2025-10-01T06:00:00,AmazonEBS,EBS:VolumeUsage.gp3,CreateVolume,1276.49,GB-Mo,141.0854,vol-000000f3,Checkout,prod
